ax,ay,bx,by,ax2,ay2
-0.005263157895,0.007633587786,190,131,-0.2457009162,-0.2222032246
-0.006134969325,0.008928571429,163,112,0.1262310398,-0.7946434764
-0.006802721088,-0.01176470588,147,85,-0.05191420409,-0.5346256699
0.00518134715,-0.006060606061,193,165,-0.1870850203,0.237273314
0.005586592179,0.006289308176,179,159,0.2758291671,0.7787705886
-0.01449275362,-0.006369426752,69,157,0.08362996165,0.6977310131
-0.005235602094,0.01030927835,191,97,-0.4094858231,0.5372862386
-0.009174311927,-0.006666666667,109,150,0.1434423168,0.3635665411
0.005076142132,0.005405405405,197,185,-0.6461441534,-0.03700997989
0.006134969325,0.006849315068,163,146,-0.7166030506,0.9595238387
0.00826446281,0.007299270073,121,137,-0.8583643224,-0.2531956086
0.007751937984,0.008695652174,129,115,0.2755849915,-0.320805405
0.006369426752,-0.007194244604,157,139,-0.4669919905,-0.8684787686
0.006060606061,-0.005235602094,165,191,-0.5466083935,0.4209320522
-0.005076142132,0.006711409396,197,149,0.1633730106,0.988540531
-0.005405405405,-0.008403361345,185,119,-0.06699557361,-0.5742451744
0.005524861878,-0.006622516556,181,151,-0.6330266532,-0.9272069401
-0.005025125628,0.006711409396,199,149,-0.1252466528,-0.9125816819
0.008474576271,0.008403361345,118,119,-0.1572853353,0.8746042937
-0.006493506494,0.005464480874,154,183,0.02587787978,-0.6648783803
0.008,0.006211180124,125,161,-0.5005872761,0.3684607356
0.008,-0.006622516556,125,151,0.7308288287,-0.6320432807
0.006802721088,-0.006369426752,147,157,-0.8381640161,-0.5076547147
-0.007299270073,0.006369426752,137,157,0.7247983529,0.1965290935
0.005434782609,0.005847953216,184,171,-0.1746509269,-0.8876652048
0.00518134715,-0.01075268817,193,93,0.3750868883,-0.3006053206
-0.006369426752,0.006060606061,157,165,-0.4371274672,0.7152300755
-0.006134969325,-0.005,163,200,0.09783769504,-0.7821979928
0.009345794393,-0.005714285714,107,175,-0.02156170273,-0.5320093482
-0.006369426752,0.006134969325,157,163,-0.01785898127,-0.4565243102
-0.007692307692,-0.0101010101,130,99,0.05806188601,0.8428874494
-0.005128205128,0.006369426752,195,157,0.08550050928,0.4131495022
-0.006172839506,0.005235602094,162,191,0.016785608,0.7480929813
0.005988023952,-0.005319148936,167,188,0.1502172235,0.733340012
-0.007751937984,0.008695652174,129,115,0.7210285508,-0.5227653421
0.005747126437,-0.005524861878,174,181,0.1953658635,-0.3987789684
0.01408450704,-0.00641025641,71,156,-0.0673583014,-0.6004373748
-0.005780346821,0.005524861878,173,181,0.5844336128,0.4520127733
0.005025125628,0.005405405405,199,185,0.3701863487,0.5008632769
-0.006711409396,-0.007194244604,149,139,-0.9170390004,-0.4201696569
-0.005524861878,0.005128205128,181,195,-0.3854496905,-0.7326093072
0.006896551724,-0.006329113924,145,158,0.1485081994,0.9427043341
-0.007462686567,-0.009009009009,134,111,0.627336593,-0.09791949718
-0.007142857143,-0.005988023952,140,167,0.3462947252,0.5591283817
-0.007299270073,0.008547008547,137,117,-0.4279395728,0.760709012
0.005405405405,-0.005586592179,185,179,-0.7681352685,0.8696330011
0.007518796992,0.005128205128,133,195,-0.8479455833,0.4536738338
-0.005464480874,-0.005347593583,183,187,-0.8218748228,0.6682933654
0.01612903226,-0.005524861878,62,181,-0.7248647367,0.29572881
-0.01818181818,0.00641025641,55,156,0.7800241487,-0.4763667523
0.01492537313,0.006756756757,67,148,-0.6166371802,-0.6482499054
-0.006622516556,0.008771929825,151,114,-0.461678644,-0.3835011633
0.006802721088,0.005347593583,147,187,-0.5736211056,-0.1124836202
0.005813953488,-0.005714285714,172,175,-0.8117990953,0.3925659241
-0.00518134715,0.005917159763,193,169,0.3472046096,0.4206573741
-0.01265822785,-0.005319148936,79,188,-0.1502810421,0.2792696876
0.01315789474,-0.006369426752,76,157,-0.7799882303,0.1778397708
-0.005235602094,-0.005076142132,191,197,0.6237691073,0.9183102202
0.005524861878,0.006896551724,181,145,-0.7151654528,-0.6068471722
0.006493506494,-0.007194244604,154,139,-0.07166947578,-0.3139418207
-0.005988023952,-0.005586592179,167,179,-0.4997732562,-0.3704809248
0.006289308176,-0.006134969325,159,163,-0.5313908168,-0.2976607101
0.01052631579,-0.005076142132,95,197,-0.002565050724,0.07646994448
0.006369426752,-0.005649717514,157,177,0.527086458,-0.29330651
-0.006134969325,0.006622516556,163,151,0.623886982,0.2639278114
-0.007518796992,0.005405405405,133,185,-0.1744110925,0.01805414421
-0.006849315068,0.006896551724,146,145,0.7588549535,-0.8364371997
-0.008547008547,0.005235602094,117,191,0.005705633937,-0.4385781106
-0.008130081301,0.008064516129,123,124,-0.1586824249,0.3505814364
-0.005464480874,-0.006896551724,183,145,-0.4287226954,-0.4299909969
-0.005847953216,0.005617977528,171,178,-0.5257153454,-0.8646301512
-0.005649717514,0.008928571429,177,112,0.9738608612,0.9428696663
-0.005813953488,-0.005076142132,172,197,0.7543975671,0.6378697682
-0.007194244604,-0.01265822785,139,79,0.9217390384,-0.9647767209
-0.005434782609,0.006993006993,184,143,0.1621462152,-0.1008216853
-0.005102040816,-0.005586592179,196,179,0.1734542016,0.5968953014
-0.01639344262,-0.00641025641,61,156,0.8254161537,0.2160802124
-0.005917159763,0.005586592179,169,179,-0.9687740679,-0.7649293506
-0.005347593583,-0.005076142132,187,197,0.3176486984,-0.2362714867
-0.005649717514,0.005714285714,177,175,-0.5489520734,-0.517832969
-0.006993006993,0.005025125628,143,199,0.8159076904,0.2417840959
0.007633587786,0.006451612903,131,155,0.9298819948,-0.6187551714
-0.005917159763,0.008064516129,169,124,-0.2171547241,-0.5388440733
-0.01315789474,0.005780346821,76,173,0.2248474212,-0.6630623383
0.005025125628,0.005649717514,199,177,0.5554863187,-0.6038719716
0.009615384615,-0.006211180124,104,161,-0.1944938597,-0.8519996353
-0.008,-0.008849557522,125,113,-0.1082401236,0.4882822666
0.005405405405,0.005076142132,185,197,0.7940897602,0.4380902459
-0.005235602094,-0.005263157895,191,190,0.7026213945,-0.8184436169
0.01886792453,-0.005154639175,53,194,-0.2910572748,0.1725538914
-0.005102040816,0.005464480874,196,183,-0.08811997894,-0.1298892407
0.008403361345,-0.005464480874,119,183,-0.09196326653,-0.08491219898
-0.008,-0.006535947712,125,153,-0.4961381505,0.5786426754
-0.005917159763,-0.005586592179,169,179,-0.8206231129,0.7974375232
-0.007299270073,0.005291005291,137,189,-0.748650015,-0.4728245245
0.009174311927,0.00826446281,109,121,-0.5018200386,0.5430650491
0.00641025641,0.02127659574,156,47,0.3712787846,0.9465403891
-0.006451612903,0.005102040816,155,196,0.8929454117,-0.3471774272
-0.007407407407,0.02040816327,135,49,0.2136278665,-0.9004972544
0.005917159763,-0.005586592179,169,179,0.7996827485,-0.451153168
-0.005128205128,0.006211180124,195,161,0.3494927797,0.6698281924
0.005681818182,-0.006535947712,176,153,0.6751310384,-0.2410163513
0.005025125628,-0.005347593583,199,187,-0.3690092795,0.3227585664
-0.01639344262,-0.01449275362,61,69,-0.2558506751,0.3248513177
0.005464480874,0.006134969325,183,163,-0.8420308519,0.986965703
0.00826446281,-0.006451612903,121,155,0.9773992447,-0.9687587321
0.008130081301,0.005405405405,123,185,-0.1621972473,-0.1190064035
0.005347593583,-0.006289308176,187,159,-0.9101568959,-0.9449439094
0.005235602094,0.005586592179,191,179,-0.5007766499,0.753045938
0.007751937984,-0.005154639175,129,194,-0.5346628631,0.8215693196
0.006451612903,0.005988023952,155,167,-0.292916946,0.1244167904
0.005464480874,-0.01886792453,183,53,0.7313878508,0.04805255716
0.009615384615,0.007633587786,104,131,0.4956624365,0.6135278543
0.007246376812,0.006134969325,138,163,-0.1805146168,-0.6922813799
-0.005405405405,-0.005917159763,185,169,0.8203778963,0.6265236881
-0.007352941176,-0.006369426752,136,157,0.4189576273,-0.04194664741
0.005917159763,-0.005154639175,169,194,-0.1184125957,0.6819935727
-0.005988023952,0.005847953216,167,171,0.2571434593,0.720727398
0.005347593583,-0.007246376812,187,138,-0.2442642243,0.6535051349
-0.009708737864,-0.01265822785,103,79,-0.4577836642,-0.7254588602
0.005154639175,-0.01694915254,194,59,-0.7406788945,-0.7013056427
0.007633587786,-0.005025125628,131,199,-0.3633995992,0.2952133846
-0.00518134715,-0.008547008547,193,117,0.8628911924,-0.9502658331
-0.005917159763,-0.007874015748,169,127,-0.434777414,0.2434540512
-0.01538461538,-0.005988023952,65,167,-0.03090709806,0.5936058104
0.005128205128,0.005076142132,195,197,0.5150292731,0.8252038688
0.005128205128,-0.007633587786,195,131,0.8551613361,-0.9891523424
0.005076142132,0.005128205128,197,195,-0.1079674812,0.7828286966
0.006993006993,0.005,143,200,-0.645589556,0.9718012725
0.005235602094,-0.00641025641,191,156,-0.8350094176,0.7488553897
0.005347593583,-0.006802721088,187,147,0.6619544045,-0.8256300671
0.006711409396,0.005586592179,149,179,0.3102744747,-0.3355315295
0.005988023952,-0.008,167,125,0.2137873756,0.2189829315
-0.005586592179,0.005681818182,179,176,0.6655003487,0.5344305867
0.006134969325,0.007246376812,163,138,-0.5343571679,0.06984736593
-0.006993006993,-0.005154639175,143,194,0.6246898098,-0.576056052
-0.007633587786,0.01538461538,131,65,0.9168306175,-0.1565491543
0.005076142132,-0.005586592179,197,179,0.4168463361,0.4851387224
-0.006535947712,0.005780346821,153,173,-0.6132267903,-0.9603966682
0.01176470588,-0.0101010101,85,99,0.3016279964,0.7298446264
0.005235602094,0.007299270073,191,137,-0.5566410304,0.1418763792
-0.01265822785,-0.008,79,125,0.1071812846,-0.00404032813
0.005347593583,0.01149425287,187,87,0.2851369009,-0.6578386897
-0.007692307692,-0.005988023952,130,167,-0.1754823597,-0.6088491373
-0.005208333333,0.005586592179,192,179,-0.208508735,-0.2416857982
0.005025125628,-0.006711409396,199,149,0.9757394952,0.8802148282
-0.007751937984,0.005917159763,129,169,-0.2922173919,-0.7741343393
0.006060606061,0.01063829787,165,94,0.8587796854,0.5763609031
-0.006622516556,0.005917159763,151,169,-0.2863061806,-0.7918728863
0.005586592179,0.007692307692,179,130,0.8614531875,0.3298118031
-0.005747126437,-0.005586592179,174,179,-0.7244266015,0.4611768314
0.005025125628,0.008403361345,199,119,-0.362019175,0.6636404519
0.005291005291,-0.005524861878,189,181,-0.17848493,0.2101377322
0.005681818182,0.00518134715,176,193,0.6892544545,-0.2303912403
-0.005681818182,-0.005235602094,176,191,-0.2991223595,0.3100302329
-0.008,0.005347593583,125,187,0.9403206692,0.8522005906
0.005952380952,0.007633587786,168,131,0.5401571001,0.6409908436
0.005076142132,-0.006097560976,197,164,0.468782233,-0.8041943822
0.005988023952,-0.005208333333,167,192,-0.2261104721,0.4826112997
-0.005847953216,0.005076142132,171,197,-0.2110173218,0.7115159028
-0.005291005291,-0.006369426752,189,157,-0.4228906915,0.7974912145
0.005347593583,0.005464480874,187,183,0.8506472412,0.7458523308
-0.00826446281,0.009433962264,121,106,-0.3125631279,-0.9362835121
-0.009009009009,0.006993006993,111,143,0.7615126304,0.8473527095
0.005128205128,-0.007518796992,195,133,-0.07182927241,-0.7743944096
0.005128205128,-0.005347593583,195,187,0.1453838864,-0.3284579814
0.007407407407,0.007299270073,135,137,0.4405715301,0.5486208135
0.006535947712,0.005076142132,153,197,-0.3479385022,-0.517947307
-0.007874015748,0.006993006993,127,143,0.883578087,0.6475150537
-0.006535947712,0.005076142132,153,197,-0.3503877447,-0.3968150197
0.006711409396,0.008403361345,149,119,0.01441526445,-0.5864477673
0.005780346821,-0.005714285714,173,175,0.4343752076,-0.7029693337
0.007518796992,0.01265822785,133,79,-0.4791514305,-0.8066799203
-0.005405405405,-0.005917159763,185,169,-0.7086800959,-0.6850604545
0.006896551724,0.006289308176,145,159,-0.09659504797,-0.01232630656
-0.008695652174,0.005780346821,115,173,-0.498655412,-0.743983454
-0.01075268817,0.005347593583,93,187,0.3654792499,-0.7863325836
-0.006896551724,0.006993006993,145,143,-0.9695935014,0.4307253287
0.005291005291,0.005617977528,189,178,0.2506964385,-0.5089694946
0.005882352941,-0.005988023952,170,167,-0.8549238583,-0.07252997032
-0.006711409396,0.006211180124,149,161,0.1720918698,-0.06990216191
-0.005524861878,0.005586592179,181,179,0.9931890073,-0.02520025588
-0.005681818182,-0.005586592179,176,179,-0.7830018539,0.5308742973
0.007299270073,-0.007751937984,137,129,-0.3405855285,-0.1817832135
-0.005076142132,-0.006535947712,197,153,0.002788147736,0.9362409225
0.005291005291,-0.005405405405,189,185,-0.03420879976,0.8845163831
0.005,0.007633587786,200,131,-0.8968415888,0.3345693388
0.007407407407,0.005434782609,135,184,0.5835774464,0.2455845029
0.01030927835,0.005076142132,97,197,-0.7896095127,-0.8379644744
-0.005102040816,-0.006289308176,196,159,0.4635363307,0.8217034525
-0.01176470588,0.005586592179,85,179,-0.8239945809,-0.4852483358
0.007042253521,-0.009900990099,142,101,0.62298379,0.346655987
-0.005291005291,-0.005586592179,189,179,0.3374020529,0.309348302
-0.005076142132,0.007194244604,197,139,0.7955805985,-0.05761407797
-0.006289308176,-0.006622516556,159,151,0.3404354805,0.9868019088
0.005586592179,0.01388888889,179,72,0.3263411574,0.03917623806
0.005347593583,0.005405405405,187,185,-0.4963404674,-0.2516038978
-0.009009009009,-0.00518134715,111,193,-0.2099110739,-0.1906531305
-0.007575757576,0.005025125628,132,199,-0.9361466168,0.311299193
0.006211180124,-0.005681818182,161,176,-0.4864002977,0.4016066512
-0.01515151515,-0.005076142132,66,197,-0.4224394413,0.07668215167
0.006172839506,0.005714285714,162,175,0.9572034087,-0.5218419948
0.005076142132,-0.006289308176,197,159,-0.4945883668,-0.1926502954
0.005524861878,0.005555555556,181,180,-0.9674660969,0.11780825
-0.00518134715,-0.006451612903,193,155,0.04001980534,0.2160902451
-0.005076142132,0.006134969325,197,163,0.6125144455,-0.8162791072
-0.005988023952,0.00518134715,167,193,0.7467500704,-0.9901200154
0.01020408163,0.007874015748,98,127,-0.6434792466,-0.5976019909
-0.005050505051,0.006451612903,198,155,-0.2424580686,-0.6877523409
0.01136363636,-0.008547008547,88,117,-0.3187368412,0.5397611295
-0.005434782609,0.006711409396,184,149,0.116436661,0.4257219873
0.005235602094,0.005025125628,191,199,0.3622439238,-0.8124047624
-0.006060606061,0.006369426752,165,157,0.7865728898,-0.2191137852
-0.005291005291,0.01123595506,189,89,-0.4038147245,-0.0245753152
0.006289308176,-0.005405405405,159,185,-0.9719520853,-0.8100083515
-0.0078125,0.01538461538,128,65,0.7261371377,-0.7572138726
0.007518796992,-0.005128205128,133,195,0.9785801414,-0.5487076835
-0.005649717514,0.005714285714,177,175,0.06526143557,-0.1840552928
-0.005291005291,-0.005347593583,189,187,0.4082300324,-0.2698775412
0.009345794393,-0.005917159763,107,169,0.7510377231,0.594691229
0.01111111111,0.009174311927,90,109,0.8717541589,-0.9121908901
-0.00518134715,0.005882352941,193,170,-0.455954015,0.9794387765
-0.005681818182,0.008403361345,176,119,-0.6919740808,0.8868900362
0.005847953216,0.005076142132,171,197,-0.616712401,-0.2438203651
0.009174311927,-0.005464480874,109,183,0.7294781402,0.3924930773
0.00518134715,0.005291005291,193,189,0.9060320508,-0.04274517639
-0.006451612903,0.007874015748,155,127,0.8804554764,-0.7858740276
-0.005681818182,-0.007194244604,176,139,-0.6647623952,-0.007020684006
0.005434782609,-0.005586592179,184,179,-0.7230409226,0.7776696589
-0.006060606061,-0.008403361345,165,119,0.1067818819,-0.9479675074
-0.008620689655,-0.01176470588,116,85,-0.7338216866,0.6485230598
0.005319148936,0.006535947712,188,153,-0.9117851702,0.827215822
0.005076142132,0.006535947712,197,153,0.01441702055,0.2126589519
-0.01219512195,0.009900990099,82,101,-0.9993367172,-0.6260296082
-0.006172839506,-0.005917159763,162,169,0.2743762488,-0.08283552202
-0.006451612903,0.007194244604,155,139,-0.8550313517,-0.5719367622
0.005128205128,0.006369426752,195,157,-0.3976288975,-0.8895308266
0.006329113924,-0.006369426752,158,157,-0.4244983453,0.8082896694
0.005780346821,0.00625,173,160,-0.9873421868,0.6863146043
-0.005235602094,-0.008130081301,191,123,0.2800789518,0.3812740416
0.006172839506,-0.006993006993,162,143,-0.6557035071,-0.5569212378
0.005076142132,-0.007518796992,197,133,0.9037414331,0.6065352195
-0.005952380952,-0.006896551724,168,145,0.9136337713,-0.8846406296
0.00518134715,-0.005524861878,193,181,-0.8057945793,-0.7325920385
0.01098901099,-0.006060606061,91,165,0.8251871355,0.3104210616
0.005025125628,0.005586592179,199,179,0.2981839409,-0.1273755254
-0.006097560976,0.005649717514,164,177,-0.1773917584,-0.6442061565
-0.005714285714,0.00518134715,175,193,-0.9775969769,-0.1874533083
-0.005235602094,0.006451612903,191,155,0.8908269686,-0.9511581337
0.005586592179,0.008547008547,179,117,-0.6929648336,-0.6086600232
0.005780346821,-0.006060606061,173,165,-0.9763753831,0.6765515856
0.005586592179,-0.005076142132,179,197,0.5891909811,0.3585391503
-0.005714285714,-0.005347593583,175,187,-0.6691407569,0.2411441029
-0.005988023952,0.007633587786,167,131,-0.9305962475,-0.8412631942
0.005154639175,-0.007194244604,194,139,-0.9801329179,0.2728328528
0.008849557522,-0.005291005291,113,189,-0.573379714,-0.7885436593
0.008403361345,0.007874015748,119,127,0.2612688343,0.2333663771
0.005714285714,0.009345794393,175,107,0.445333368,0.3323184313
0.005291005291,0.005917159763,189,169,0.9909581105,-0.7274589315
-0.005128205128,0.01408450704,195,71,0.5432508918,-0.9321172342
-0.006024096386,-0.008403361345,166,119,-0.7185432814,0.8829173805
-0.006134969325,-0.008130081301,163,123,-0.1163338347,0.09616722494
-0.007751937984,-0.01639344262,129,61,0.230367234,0.3420505059
0.006993006993,0.007299270073,143,137,-0.2460606625,-0.3197569191
0.007246376812,-0.005586592179,138,179,-0.913543731,0.04882191709
0.005524861878,0.01369863014,181,73,-0.9742422294,0.8949314423
0.01098901099,-0.006134969325,91,163,-0.07367224216,-0.4978744614
0.006451612903,-0.005076142132,155,197,0.1277292854,0.0680453979
-0.005714285714,0.007751937984,175,129,-0.9113008166,-0.8000271645
-0.006289308176,-0.007042253521,159,142,0.7576550149,-0.3516164305
-0.005405405405,-0.005235602094,185,191,-0.4384030132,0.6743748929
-0.006896551724,-0.005076142132,145,197,-0.9525874656,-0.6946246204
-0.005780346821,0.005076142132,173,197,-0.7501026971,0.718402646
0.006993006993,0.005649717514,143,177,0.7623134486,0.5493161045
0.01265822785,0.005649717514,79,177,0.11910123,-0.04966772907
-0.005988023952,0.006535947712,167,153,-0.5289039759,-0.7865363728
-0.006172839506,0.005714285714,162,175,0.2185566007,0.8491122874
0.006711409396,0.005235602094,149,191,0.1983159815,0.7049215371
0.006802721088,-0.0243902439,147,41,-0.8109841728,0.7162360708
0.006369426752,-0.005649717514,157,177,0.9147249854,-0.4939168593
-0.008620689655,-0.005405405405,116,185,0.1995218214,0.5570248505
-0.005347593583,-0.005128205128,187,195,0.307037984,-0.8758416056
0.00641025641,-0.005347593583,156,187,0.3727562741,0.7916884856
-0.006289308176,-0.006329113924,159,158,-0.8279916144,-0.02059694995
-0.005235602094,-0.006060606061,191,165,0.5195930475,0.03613640134
-0.005780346821,-0.006993006993,173,143,0.7479368962,0.8959179653
-0.005555555556,0.005524861878,180,181,0.3276470499,0.6032950021
0.005076142132,0.005882352941,197,170,-0.5291125117,-0.4708478365
-0.00625,-0.09090909091,160,11,0.7003543923,0.2237515728
0.05,0.005917159763,20,169,0.5398925981,-0.8965482254
-0.01923076923,-0.005235602094,52,191,0.9298091223,0.8720257784
0.005780346821,0.007751937984,173,129,0.3948998348,-0.004809137067
-0.005917159763,-0.006578947368,169,152,-0.2557726951,-0.547575802
-0.006289308176,-0.005347593583,159,187,0.1951392007,0.1154656804
-0.005917159763,-0.006134969325,169,163,-0.717682594,-0.1963858909
0.005988023952,-0.005128205128,167,195,0.6201413325,-0.183950456
-0.005524861878,0.006134969325,181,163,0.9588313681,0.3212379086
-0.007692307692,-0.005464480874,130,183,0.9008344574,-0.6900718658
0.005586592179,0.005291005291,179,189,0.7671588499,-0.5606336966
-0.006451612903,-0.007194244604,155,139,-0.06913262834,-0.3034520902
0.00518134715,0.006451612903,193,155,0.3550655709,0.09641276926
0.00518134715,0.005524861878,193,181,0.326338671,0.132107877
0.005076142132,-0.005291005291,197,189,0.5834364632,-0.7956704533
0.005154639175,-0.005076142132,194,197,-0.8951601699,0.4294914106
0.005917159763,0.005347593583,169,187,0.6007763217,0.6836923408
-0.008695652174,0.006097560976,115,164,-0.2241415827,-0.03197882344
-0.009345794393,0.005649717514,107,177,0.5427374682,-0.6232319027
0.009009009009,-0.008695652174,111,115,0.8525454475,-0.04201839073
-0.007194244604,-0.005555555556,139,180,0.04088816006,-0.8085260677
-0.006756756757,-0.01234567901,148,81,0.05790952873,-0.122288214
0.006896551724,0.005025125628,145,199,0.8339430948,-0.6433412871
-0.005,-0.008849557522,200,113,0.8392544789,-0.7225281873
0.006134969325,-0.005464480874,163,183,0.9340465136,-0.5590887895
-0.005128205128,-0.005235602094,195,191,0.1540117243,-0.9848653814
-0.0078125,-0.005464480874,128,183,-0.168908202,0.522590326
-0.006060606061,-0.005586592179,165,179,-0.9341862094,0.690887083
-0.005714285714,0.005524861878,175,181,-0.9303623848,0.1428285593
0.005291005291,0.007194244604,189,139,-0.9621396648,-0.0007397112279
0.006172839506,0.006451612903,162,155,-0.6985126779,0.5250351806
-0.006666666667,-0.005917159763,150,169,0.8402547257,-0.8100625881
0.005405405405,0.01234567901,185,81,-0.5852472606,0.03802415601
-0.007633587786,0.005076142132,131,197,0.4729558751,0.273593077
-0.005988023952,-0.006802721088,167,147,0.1071979357,0.4674821843
0.005813953488,0.006711409396,172,149,-0.4720056623,0.9161093291
-0.005154639175,-0.005847953216,194,171,-0.2977387798,-0.2441077789
0.007299270073,0.005780346821,137,173,0.9905944413,-0.8696171864
0.007751937984,-0.01176470588,129,85,-0.613103861,0.2506567603
-0.005747126437,-0.006451612903,174,155,-0.5772222961,-0.1806655623
0.00518134715,-0.005524861878,193,181,-0.2545556861,-0.4543636423
-0.006896551724,0.005235602094,145,191,-0.9200203296,0.5751329287
0.01234567901,-0.005617977528,81,178,0.6065887042,0.2222316175
0.005347593583,0.005464480874,187,183,-0.4698554853,-0.1812402741
-0.008849557522,-0.006060606061,113,165,0.5017217524,0.02588205673
-0.006451612903,0.005617977528,155,178,-0.7535720792,-0.4298424134
-0.006622516556,0.008130081301,151,123,-0.323215093,0.1024755717
-0.006993006993,-0.005988023952,143,167,-0.7877650325,-0.6526698521
-0.00826446281,0.01176470588,121,85,0.2980978401,0.8788576247
0.006211180124,-0.006535947712,161,153,-0.4746870542,0.4179499921
0.005988023952,-0.005405405405,167,185,0.6077277761,-0.1811690843
0.005319148936,-0.006993006993,188,143,0.05119849532,0.1010860204
0.0303030303,0.01408450704,33,71,0.967075701,0.7267618409
0.008064516129,0.007194244604,124,139,0.4635247986,0.7552101417
-0.005464480874,-0.005524861878,183,181,-0.9409640008,-0.2320539674
-0.006369426752,0.006711409396,157,149,0.8793798016,0.297826727
-0.01818181818,-0.005988023952,55,167,-0.376584306,-0.4351867537
0.008695652174,-0.006993006993,115,143,-0.1979272528,0.4468038956
0.005405405405,-0.006622516556,185,151,-0.7671122339,0.08541721529
0.005128205128,-0.005813953488,195,172,0.4087783039,-0.775956776
0.008,0.005464480874,125,183,-0.07365811068,-0.14306669
-0.01538461538,0.006535947712,65,153,0.4796067778,-0.1491628375
0.006622516556,-0.006369426752,151,157,-0.4169445978,0.02785101511
0.005464480874,-0.005154639175,183,194,-0.5052064603,0.2865138321
-0.005586592179,0.005780346821,179,173,-0.8402594652,-0.2132441706
0.009009009009,0.005263157895,111,190,0.785411387,0.6637550105
0.007633587786,0.005347593583,131,187,0.9167025287,-0.1964609724
0.005524861878,-0.005586592179,181,179,-0.9289685159,-0.277385358
-0.005076142132,-0.005347593583,197,187,-0.6145301414,-0.5188728477
0.005494505495,-0.01123595506,182,89,-0.0879685154,0.6172195101
-0.005263157895,0.007633587786,190,131,-0.2442066279,-0.2326293879
0.006849315068,0.005128205128,146,195,0.1646981977,0.2040649927
0.007633587786,-0.005319148936,131,188,-0.1820319486,-0.1504888368
-0.005025125628,-0.005347593583,199,187,-0.7334593263,-0.8548683679
0.01075268817,0.005347593583,93,187,-0.3376563655,-0.6168984071
0.009900990099,0.005347593583,101,187,-0.3953728359,0.6464622661
0.008,0.005076142132,125,197,-0.6291286068,0.5902321405
0.006451612903,0.005847953216,155,171,-0.3391702364,0.5044293792
-0.005813953488,0.008695652174,172,115,-0.1243353826,-0.1378398463
-0.006802721088,0.006993006993,147,143,0.8663265819,-0.178062001
0.005376344086,0.005524861878,186,181,0.7732562452,0.4692876996
-0.006097560976,-0.006802721088,164,147,0.6495696795,-0.8103282925
0.005154639175,0.005025125628,194,199,-0.514877673,-0.4283200471
0.005025125628,0.005586592179,199,179,0.03406709992,-0.3605267052
-0.005464480874,0.0078125,183,128,0.560063397,-0.003640963778
0.006451612903,0.008130081301,155,123,0.5312955089,-0.8290102145
-0.005617977528,0.007874015748,178,127,-0.4393723503,0.1627852527
0.006993006993,-0.00518134715,143,193,-0.4933602647,0.9492520994
-0.005847953216,-0.01123595506,171,89,-0.659581259,-0.169336495
-0.007299270073,0.006451612903,137,155,-0.7770438329,0.699826204
0.009803921569,0.007194244604,102,139,-0.1608205648,-0.5340939271
0.007633587786,-0.005464480874,131,183,0.4444908552,-0.9015783979
-0.005347593583,0.005025125628,187,199,-0.7336723026,-0.09870194811
-0.005847953216,-0.01219512195,171,82,0.1921278341,0.9619976176
-0.006289308176,0.006993006993,159,143,-0.7259473632,-0.7415469144
-0.005263157895,-0.006211180124,190,161,-0.7546670783,-0.1790773358
-0.007462686567,0.005917159763,134,169,0.09316909543,-0.1141650668
0.005988023952,0.006622516556,167,151,-0.2138313131,-0.739952477
-0.005813953488,-0.006451612903,172,155,-0.3020710458,-0.7321708932
-0.008849557522,0.005524861878,113,181,-0.4886567612,0.4530496455
0.01369863014,0.005128205128,73,195,0.6183739705,0.4721481598
0.007874015748,-0.006451612903,127,155,0.8790104825,-0.6498445051
-0.005780346821,-0.005128205128,173,195,-0.7833162801,0.1211826537
0.007575757576,-0.008403361345,132,119,0.8223967745,0.674328773
-0.005649717514,-0.005076142132,177,197,-0.06736203082,-0.09820692864
0.007092198582,-0.005780346821,141,173,0.9202156103,0.3105974658
0.006756756757,0.006802721088,148,147,0.1733632446,-0.9417635637
0.01030927835,0.005780346821,97,173,-0.02196093214,0.3309619088
-0.006097560976,0.00826446281,164,121,-0.790865063,0.3123905065
0.006451612903,-0.005235602094,155,191,-0.3169020798,0.3300570057
0.007142857143,0.005524861878,140,181,-0.3076467465,0.2475805074
-0.005050505051,0.005524861878,198,181,0.3048154469,0.1220015348
0.007633587786,-0.005235602094,131,191,0.9122676538,-0.9143593941
-0.005405405405,0.005617977528,185,178,-0.9854704621,-0.1103113965
-0.005780346821,0.006451612903,173,155,-0.2270575434,-0.08805282293
-0.008695652174,0.005102040816,115,196,-0.6591987694,0.4036963662
0.005076142132,-0.005464480874,197,183,0.9468865264,-0.2560569942
-0.006289308176,-0.005347593583,159,187,-0.4650369585,-0.1530889373
-0.008196721311,0.01298701299,122,77,-0.2539170458,-0.9076812419
-0.005102040816,0.005780346821,196,173,0.8858859368,-0.9974351649
0.006622516556,0.005376344086,151,186,-0.0315872358,0.1695084956
-0.007751937984,-0.01052631579,129,95,-0.7591108723,-0.6466357584
0.005235602094,0.01098901099,191,91,-0.3422764406,0.4328937434
0.007194244604,-0.006711409396,139,149,0.443262882,0.5017990004
-0.005128205128,0.006211180124,195,161,-0.5984015145,0.3296899598
-0.008403361345,0.08333333333,119,12,0.4893503028,0.8420996317
